player_id,player,team,league,fifa_edition,update
72424,César Fernández Gonzalez,Celta de Vigo,ESP-La Liga,FC 25,"Dec 18, 2024"
75628,Fernando López González,Celta de Vigo,ESP-La Liga,FC 25,"Dec 18, 2024"
199987,Jasper Cillessen,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
258922,Marvin Olawale Akinlabi Park,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
266160,Mika Mármol Medina,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
251337,José Alejandro Suárez Suárez,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
211857,Alejandro José Muñoz Miguel,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
261530,Dário Cassia Luís Essugo,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
199823,José Gómez Campaña,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
217731,Sandro Ramírez Castillo,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
264388,Alberto Moleiro González,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
251011,Kirian Rodríguez,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
252037,Fábio Daniel Soares Silva,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
223578,Jaime Mata Arnaiz,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
236393,Marc Cardona Rovira,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
243478,Enzo Loiodice,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
252079,Manuel Fuster Lázaro,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
242489,Francisco Jesús Crespo García,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
216380,Daley Sinkgraven,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
246657,Álvaro Valles Rosa,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
235515,Benito Ramírez del Toro,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
278403,Juan Manuel Herzog González,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
208330,Adnan Januzaj,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
269224,Iván Gil Calero,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
226157,Javier Muñoz Jiménez,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
225974,Scott McKenna,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
220031,Oli McBurnie,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
234350,Víctor Álvarez Rozada,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
244262,Dinko Horkaš,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
74882,Victor Puig Iglesias,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
240942,Fabio González Estupiñán,Las Palmas,ESP-La Liga,FC 25,"Dec 18, 2024"
227290,Marko DmitroviÄ,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
234730,Valentin Rosier,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
225106,Jorge SÃ¡enz de Miera,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
221652,Sergio GonzÃ¡lez Poirrier,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
244523,Javier HernÃ¡ndez Carrera,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
236221,Darko BraÅ¡anac,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
237626,Yvan Neyou,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
243604,Juan Cruz DÃ­az EspÃ³sito,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
241463,Daniel Raba Antolin,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
239335,Ãscar RodrÃ­guez Arnaiz,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
205693,SÃ©bastien Haller,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
240589,Miguel de la Fuente,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
264229,Diego GarcÃ­a Campos,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
267624,Seydouba Cisse,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
264228,Naim GarcÃ­a GarcÃ­a,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
252146,Enric Franquesa Dolz,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
269228,AdriÃ  Altimira Reynaldos,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
234790,Juan Soriano Oropesa,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
220253,Munir El Haddadi,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
220673,Renato Tapia,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
278545,Ãlvaro Abajas MartÃ­n,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
246169,Roberto LÃ³pez Alcaide,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
74546,JoÃ£o AndrÃ©s UrbÃ¡ez GÃ³mez,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
233887,JuliÃ¡n Chicco,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
260740,Jackson Porozo,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
205362,Matija NastasiÄ,Leganés,ESP-La Liga,FC 25,"Dec 18, 2024"
223952,David Soria Solís,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
217940,Dakonam Djené,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
240859,Juan Berrocal González,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
240359,Omar Alderete,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
220414,Diego Rico Salguero,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
240654,Carles Pérez Sayol,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
242201,Luis Milla Manzanares,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
232665,Mauro Arambarri,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
247458,Alejandro Sola López-Ocaña,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
73374,Chrisantus Uche,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
267905,Bertuğ Yıldırım,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
228635,Borja Mayoral Moya,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
233113,Carles Aleñá Castillo,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
266136,Peter Federico González Carmona,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
234835,Domingos Sousa Menezes Duarte,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
260178,Juan Antonio Iglesias Sánchez,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
215160,Fabrizio Angileri,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
73373,Jiří Letáček,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
270698,Jesús Santiago Pérez,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
278389,Gorka Rivera Alonso,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
71977,Alberto Risco Alcántara,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
260195,John Patrick Finn Benoa,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
73849,Diego Ferrer Martínez,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
278934,Nabil Aberdin,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
272445,Álvaro Daniel Rodríguez Muñoz,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
192667,Allan-Roméo Nyom,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
259528,David Argüelles Álvarez,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
74403,Coba Gomes da Costa,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
75157,Abdoulaye Keita Keita,Getafe,ESP-La Liga,FC 25,"Dec 18, 2024"
222464,Antonio Sivera SalvÃ¡,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
240953,Nahuel Tenaglia,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
245628,Abdelkabir Abqar,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
234933,Aleksandar Sedlar,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
252327,Manuel SÃ¡nchez de la PeÃ±a,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
240458,Ander Guevara Lajo,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
261987,Antonio Blanco Conde,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
244767,Carlos Vicente Robles,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
236507,TomÃ¡s Conechny,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
245157,Juan Diego Molina MartÃ­nez,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
192678,Enrique GarcÃ­a MartÃ­nez,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
193794,Asier Villalibre Molina,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
224309,Joan JordÃ¡n Moreno,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
238126,Jon Guridi Aldalur,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
258467,Luka Romero,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
244948,Carlos BenavÃ­dez,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
250725,Moussa Diarra,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
265405,JesÃºs LÃ¡zaro Owono Ngua Akeng,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
270834,Abderrahman Rebbach,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
234826,Antonio MartÃ­nez LÃ³pez,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
265396,Carlos MartÃ­n DomÃ­nguez,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
258041,Hugo Novoa Ramos,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
74548,AdriÃ¡n HernÃ¡ndez HernÃ¡ndez,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
276493,Santiago MouriÃ±o,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
278917,Eneko Ortiz DÃ­az,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
74547,Julen Lartitegi Ugarte,Deportivo Alavés,ESP-La Liga,FC 25,"Dec 18, 2024"
259532,Joan García Pons,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
261654,Omar El Hilali,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
245426,Marash Kumbulla,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
192816,Leandro Cabrera,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
228326,Brian Oliván Herrero,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
244407,Pol Lozano Vizuete,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
258949,Jofre Carreras Pagès,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
264506,Justin Smith,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
247028,Alex Král,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
244622,Javier Puado Díaz,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
235888,Irvin Cardona,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
268511,Walid Cheddira,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
269176,Alejo Veliz,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
242336,Álvaro Aguado Méndez,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
231856,Álvaro Tejero Sacristán,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
199577,Sergi Gómez Solà,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
270728,Carlos Romero Serrano,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
209960,Fernando Pacheco Flores,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
225926,Pere Milla Peña,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
71972,Rafael Bauza Sureda,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
240289,Fernando Calero Villa,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
229862,Eduardo Expósito Jaén,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
250997,José Gragera Amado,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
263133,Antoniu Roca Vives,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
278996,Omar Sadik,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
234772,Salvador Sánchez Ponce,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
279120,José Luis Català Vázquez,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
258948,Ángel Fortuño Viñas,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
75544,Alex Almansa López,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
255010,Naci Ünüvar,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
71352,Llorenç Serred Martínez,Espanyol,ESP-La Liga,FC 25,"Dec 18, 2024"
248732,Karl Hein,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
235088,Luis Jesús Pérez Maqueda,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
245238,Javier Sánchez de Felipe,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
233885,Eray Cömert,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
272357,Lucas Oliveira Rosa,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
236760,Enrique Pérez Muñoz,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
262581,Stanko Jurić,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
233631,Amath Ndiaye,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
258139,Raúl Moro Prescoli,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
258769,Víctor Meseguer Cavas,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
224967,Mamadou Sylla,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
271682,Juan Miguel Latasa Fernández,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
210463,Darwin Machís,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
204863,Iván Sánchez Aguayo,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
215639,Robert Kenedy Nunes do Nascimento,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
225699,Anuar Mohamed Tuhami,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
258396,Cenk Özkacar,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
244020,André Filipe M. Ribeiro Ferreira,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
270879,David Torres Ortiz,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
252084,Marcos André de Sousa Mendonça,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
229010,Selim Amallah,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
278524,Mario Maroto Argüello,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
274555,Mario Martín Rielves,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
75148,Abdulai Juma Bah,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
270529,Álvaro Aceves Catalina,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
278071,Arnau Rafús Aulet,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
211037,César De La Hoz López,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
271267,Iván San José Cantalejo,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
72107,Jorge Iglesias González,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
74441,Raúl Chasco Ruiz,Real Valladolid,ESP-La Liga,FC 25,"Dec 18, 2024"
177683,Yann Sommer,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
184392,Matteo Darmian,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
226851,Benjamin Pavard,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
199845,Francesco Acerbi,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
237383,Alessandro Bastoni,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
226268,Federico Dimarco,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
208128,Hakan Çalhanoğlu,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
224232,Nicolò Barella,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
192883,Henrikh Mkhitaryan,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
228093,Marcus Thuram,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
231478,Lautaro Martínez,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
241788,Mehdi Taremi,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
210406,Piotr Zieliński,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
239807,Davide Frattesi,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
264699,Kristjan Asllani,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
198176,Stefan de Vrij,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
233096,Denzel Dumfries,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
243311,Josep Martínez Riera,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
258648,Carlos Augusto Zopolato Neves,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
241736,Yann Aurel Bisseck,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
219715,Raffaele Di Gennaro,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
234102,Ionuț Andrei Radu,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
268558,Tomás Palacios,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
246800,Tajon Buchanan,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
184200,Marko Arnautović,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
215330,Joaquín Correa,Inter,ITA-Serie A,FC 25,"Dec 18, 2024"
215698,Mike Maignan,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
247204,Emerson Leite De Souza,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
240277,Matteo Gabbia,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
232756,Fikayo Tomori,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
232656,Theo Hernández,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
245630,Youssouf Fofana,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
240638,Tijjani Reijnders,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
246172,Samuel Chukwueze,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
241721,Rafael da Conceição Leão,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
227796,Christian Pulisic,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
201153,Álvaro Borja Morata Martín,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
231352,Tammy Abraham,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
213666,Ruben Loftus-Cheek,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
253177,Yunus Musah,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
271579,Filippo Terracciano,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
228881,Davide Calabria,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
254840,Strahinja Pavlović,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
216065,Marco Sportiello,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
226754,Ismaël Bennacer,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
242530,Noah Okafor,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
278331,Lapo Nava,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
72179,Lorenzo Torriani,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
256261,Malick Thiaw,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
203551,Alessandro Florenzi,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
278928,Alejandro Jiménez Sánchez,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
236723,Fodé Ballo-Touré,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
278237,Davide Bartesaghi,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
278351,Kevin Zeroli,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
74094,Mattia Liberali,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
277013,Chaka Traorè,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
232432,Luka Jović,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
213135,Divock Origi,Milan,ITA-Serie A,FC 25,"Dec 18, 2024"
235840,Michele Di Gregorio,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
74310,Nicolò Savona,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
266872,Federico Gatti,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
255654,Pierre Kalulu,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
258966,Andrea Cambiaso,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
222077,Manuel Locatelli,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
247246,Khéphren Thuram,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
261050,Francisco F. da Conceição,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
277954,Kenan Yıldız,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
240679,Teun Koopmeiners,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
246430,Dušan Vlahović,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
74566,Samuel Mbangula,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
238744,Weston McKennie,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
260823,Nicolò Fagioli,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
241496,Timothy Weah,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
199304,Danilo Luiz da Silva,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
74329,Jonas Rouhi,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
198009,Mattia Perin,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
236499,Douglas Luiz Soares de Paulo,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
240690,Nico Gonzalez,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
189342,Carlo Pinsoglio,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
239580,Gleison Bremer Silva Nascimento,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
251870,Juan David Cabal,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
230658,Arthur Henrique Ramos Oliveira Melo,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
75085,Vasilije Adžić,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
74706,Lorenzo Anghelè,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
205175,Arkadiusz Milik,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
75822,Diego Pugno,Juventus,ITA-Serie A,FC 25,"Dec 18, 2024"
230872,Mile Svilar,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
229582,Gianluca Mancini,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
178603,Mats Hummels,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
236403,Evan Ndicka,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
224490,Zeki Çelik,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
250723,Kouadio Manu Koné,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
208268,Bryan Cristante,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
190813,Stephan El Shaarawy,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
211110,Paulo Dybala,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
228251,Lorenzo Pellegrini,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
242458,Artem Dovbyk,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
207439,Leandro Paredes,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
265695,Matías Soulé,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
269312,Tommaso Baldanzi,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
275291,Niccolò Pisilli,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
229668,Mario Hermoso Canseco,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
220651,José Ángel Esmoris Tasende,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
199005,Mathew Ryan,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
246350,Enzo Le Fée,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
239964,Eldor Shomurodov,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
279880,Renato Marin,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
246688,Saud Abdulhamid,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
279200,Aboubacar Sangaré Traoré,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
277252,Samuel Dahl,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
242664,Alexis Saelemaekers,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
262113,Nicola Zalewski,Roma,ITA-Serie A,FC 25,"Dec 18, 2024"
252154,Marco Carnesecchi,Atalanta,ITA-Serie A,FC 25,"Dec 18, 2024"
260697,Isak Hien,Atalanta,ITA-Serie A,FC 25,"Dec 18, 2024"
208165,Berat Djimsiti,Atalanta,ITA-Serie A,FC 25,"Dec 18, 2024"
207993,Sead Kolašinac,Atalanta,ITA-Serie A,FC 25,"Dec 18, 2024"
247229,Raoul Bellanova,Atalanta,ITA-Serie A,FC 25,"Dec 18, 2024"
208461,Marten de Roon,Atalanta,ITA-Serie A,FC 25,"Dec 18, 2024"
266866,Éderson José dos Santos,Atalanta,ITA-Serie A,FC 25,"Dec 18, 2024"
259584,Matteo Ruggeri,Atalanta,ITA-Serie A,FC 25,"Dec 18, 2024"
251470,Charles De Ketelaere,Atalanta,ITA-Serie A,FC 25,"Dec 18, 2024"
230899,Ademola Lookman,Atalanta,ITA-Serie A,FC 25,"Dec 18, 2024"
241850,Mateo Retegui,Atalanta,ITA-Serie A,FC 25,"Dec 18, 2024"
223273,Mario Pašalić,Atalanta,ITA-Serie A,FC 25,"Dec 18, 2024"
193082,Juan Cuadrado,Atalanta,ITA-Serie A,FC 25,"Dec 18, 2024"
256115,Lazar Samardžić,Atalanta,ITA-Serie A,FC 25,"Dec 18, 2024"
